eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.98E+11,1983,7,28,,0,,217,United States,1,North America,Alabama,Montgomery,32.37578,-86.303036,1,0,,"07/28/1983: The Southern Poverty Law Center in Montgomery, Alabama, United States was set ablaze by unknown arsonist(s) in the early morning hours, causing damage to walls, doors, carpets, equipment, case files and books in the library.  The arson was set by using a petroleum-based liquid mixed with motor oil or diesel fuel, and though the perpetrators are unknown, the Ku Klux Klan is suspected to be responsible for the attack as the Center had several legal cases pending against the KK and the organization is home to Klanwatch, a group that monitors activities of the KKK, educates the public and leads litigation.  Additionally, the arson was set specifically to the office of the director of Klanwatch, Randall Williams.  There were no injuries in the incident.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,12,NGO,61,Domestic NGO,Southern Poverty Law Center,Southern Poverty Law Center,217,United States,,Ku Klux Klan,,,,,,"Uncertain; however, it is suspected that the KKK was responsible for the arson because the Southern Poverty Law Center was home to Klanwatch, a group that monitored activities of the KKK, and the Center also had several legal cases pending against the KKK in federal courts.",1,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,petroleum-based liquid (possibly gasoline) was used with motor oil or diesel fuel to set fire in four corners of the building,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,"damage to walls, doors, floors, computer equipment, books, and files",0,,,,,,,,,,,,,,,,"This could have been a purely criminal act if it was merely out of revenge, or some other personal reason. It was never made conclusive that the KKK committed the arson.","Diana Smith, ""Arson Damages Southern Poverty Law Center,"" The Associated Press, July 28, 1983.","""Fire Damages Alabama Center That Battles Klan,"" New York Times, July 31, 1983.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.99E+11,1985,6,2,,0,,217,United States,1,North America,Ohio,Cleveland,41.479561,-81.675461,1,0,at residence in city's Slavic Village neighborhood,"06/02/1985: The east side home of a black family in the Slavic neighborhood of Cleveland, Ohio, United States, was firebombed by an explosive that was thrown through a window of the home, resulting in the death of elderly black woman, Mabel Gant, who burned to death as she was trapped in her first floor bedroom during the fire.  Two white teenagers from the neighborhood were arrested as suspects and authorities were searching for additional suspects.  The Gant family was one of few black families in the white Polish neighborhood, and authorities confirmed that the gasoline bombing was racially motivated. This was one of several in a wave of racially motivated incidents in the area as well as other states at the time.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,"home of Mabel Gant's family, a black family in a predominantly white, Slavic neighborhood",home of a black family in a predominantly white neighborhood,217,United States,,White extremists,,,,,,Racially motivated; the Gant family was one of only a few black families in a predominantly white neighborhood,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,gasoline firebomb thrown through window of home,1,1,0,0,0,0,1,3,Minor (likely < $1 million),-99,home was substantially burned as the family had to relocate,0,,,,,,,,,,,,,,,,"Sources indicate that the Gant family had been threatened and their home vandalized, but they did not relocate out of the community until their home was bombed.  The seven other occupants in the home were able to escape the fire and relocated to another residence, an apartment in a public housing complex furnished with donations.  This was one of several racially motivated incidents in the area as well as other states at the time.","Aurelio Rojas, ""L.A. couple, weary of fighting, leaves white neighborhood,"" Baltimore Afro-American, June 7, 1986.","""Arrest teens for firebomb,"" The Bryan Times, Bryan, Ohio, June 5, 1985.","""Insurance Company Won't Pay Insurance To Victim's Relatives,"" The Associated Press, October 14, 1985.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.99E+11,1985,11,19,,0,,217,United States,1,North America,Delaware,Dover,39.158035,-75.524734,1,0,,"11/19/1985: A suspected firebomb caused a fast-spreading fire to destroy the local headquarters of the National Association for the Advancement of Colored People (NAACP) in Dover, Delaware, United States.  The incident occurred just hours before a hearing on voting rights was set to take place.  There were no casualties in the incident; however, the fire  gutted the NAACP office and a second-floor rooming house, and slight damage to a beauty parlor in the same building. The perpetrators are unknown, but are suspected to have had racial motivations.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,12,NGO,61,Domestic NGO,National Association for the Advancement of Colored People (NAACP),"National Association for the Advancement of Colored People (NAACP) headquarters offices in Dover, Delaware",217,United States,,White extremists,,,,,,Suspected to be racial; the fire occurred hours before a voting rights hearing was set to take place,1,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,"fire, potentially started by a firebomb",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,"gutted NAACP office and second floor rooming house, and slight damage to adjacent beauty parlor",0,,,,,,,0,,,,,,,,,The fire started at about 4am and was brought under control at about 5:15am.  The incident occurred hours before a voting rights hearing was set to take place.,"""Suspicious Blaze Destroys Delaware N.A.A.C.P. Office,"" New York Times, November 21, 1985.","""Fire destroys NAACP headquarters,"" United Press International, November 20, 1985.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.99E+11,1986,9,29,,0,,217,United States,1,North America,Idaho,Coeur D'Alene,47.677755,-116.780419,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,,federal office bldg,217,United States,,Aryan Nation,,,,,,,0,,,0,3,,,,,,,,,,,,6,Explosives,14,Time Fuse,,,,,,,,,,,,,Explosive - timed,0,,,0,,,1,,,,"Damages: explosion/time bomb, broken windows, damaged building (office building)",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,,,,,,,,,,,,,,,
1.99E+11,1986,9,29,,0,,217,United States,1,North America,Idaho,Coeur D'Alene,47.677755,-116.780419,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,4,Military,28,Military Recruiting Station/Academy,,armed services recruitment office,217,United States,,Aryan Nation,,,,,,,0,,,0,3,,,,,,,,,,,,6,Explosives,14,Time Fuse,,,,,,,,,,,,,Explosive - timed,0,,,0,,,0,3,Minor (likely < $1 million),0,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,,,,,,,,,,,,,,,
1.99E+11,1986,9,29,,0,,217,United States,1,North America,Idaho,Coeur D'Alene,47.677755,-116.780419,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/Café,,Jax Restaurant,217,United States,,Aryan Nation,,,,,,,0,,,0,3,,,,,,,,,,,,6,Explosives,14,Time Fuse,,,,,,,,,,,,,Explosive - timed,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,,,,,,,,,,,,,,,
1.99E+11,1986,9,29,,0,,217,United States,1,North America,Idaho,Coeur D'Alene,47.677755,-116.780419,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,Gibbs Mercantile bldg,217,United States,,Aryan Nation,,,,,,,0,,,0,3,,,,,,,,,,,,6,Explosives,14,Time Fuse,,,,,,,,,,,,,Explosive - timed,0,,,0,,,1,,,,"Damages: explosion/time bomb, destroyed roof and wall (building)",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,,,,,,,,,,,,,,,
1.99E+11,1987,4,19,,0,,217,United States,1,North America,Montana,Missoula,46.87278,-113.996234,1,0,1 at unoccupied police vehicle parked outside Ciy Hall,"04/19/1987: A bomb explosion destroyed a 1984 unmarked, unoccupied police car, which was parked outside Missoula City Hall in Missoula, Montana, United States.  The blast also shattered windows in City Hall and other nearby buildings, but no injuries resulted from the incident.  About five minutes after the explosion, a male caller, claiming to be a member of the Aryan Nation white supremacist group, phoned an emergency number and claimed responsibility for the incident, stating that the group was tired of harassment from law enforcement agencies.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Montana Police,"unoccupied police car in Missoula, Montana",217,United States,,Aryan Nation,,,,,,"Suspected to be because white supremacist group, Aryan Nation, was tired of being harassed by law enforcement agencies",1,,,0,-99,-99,1,2,Call (post-incident),,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,"the bomb type is unknown, but the explosive was placed underneath the car, and blew a hole about 18 inches square and 4 inches deep in the asphalt under the front passenger seat",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,"destroyed police car and shattered windows in City Hall and surrounding buildings; blew a hole about 18 inches square and 4 inches deep in the asphalt under the front passenger seat; two other unmarked police cars that were adjacent to the exploded one, sustained minor damages",0,,,,,,,,,,,,,,,,"The explosion occurred at about 3:10am.  It appears three phone calls were made to emergency numbers, all from the same male caller stating he was a member of the Aryan Nation and claiming responsibility for the bombing on behalf of the group.","""Bomb Destroys Police Car,"" The Associated Press, April 19, 1987.","""Team hunts bomb clues in Missoula,"" Spokane Chronicle, Washington,  April 20,1987.","""Bomb rips police car in Missoula,"" The Spokesman-Review, Spokane, Washington, April 20, 1987.",Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.99E+11,1990,6,10,,0,,217,United States,1,North America,Tennessee,Nashville,36.167783,-86.778365,1,0,,"6/10/1990:  Leonard William Armstrong, the head of the Tennessee White Knights of the Ku Klux Klan, and Damion Patton, a Skinhead, drove to the West End Synagogue in Nashville, Tennessee, United States, in the middle of the night, and Armstrong fired several shots into the Jewish temple; however, it is unknown if there were any damages.",0,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,West End Synagogue,Jewish temple in Nashville Tennessee,217,United States,,Ku Klux Klan,,,,,,To intimidate Jews,0,,,0,2,2,0,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,tech 9mm assault pistol,0,0,0,0,0,0,-9,4,Unknown,,,0,,,,,,,0,,,,,,,,,This incident took place around 1:00 AM.  Another Skinhead was accused of vandalizing the synagogue earlier in the year.  Jonathan David Brown was convicted for helping Patton and Armstrong hide from authorities.,"United States Court of Appeals for the Sixth Circuit, ""United States of America v. Jonathan David Brown,"" No. 92-6546, May 11, 1995.","""Klan Head Held in Synagogue Shooting,"" The Lakeland Ledger, December 21, 1991.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.99E+11,1994,10,16,,0,,217,United States,1,North America,Texas,Lubbock,33.577858,-101.854814,1,0,Martin Luther King Blvd.,"10/16/1994:  In a series of three related attacks, Roy Ray Martin, El Trevino Muniga, and Ricky Rivera Muniga lured Melvin Johnson, an African American, to their car in Lubbock, Texas, United States and shot him.  Melvin Johnson died from his wounds.  The perpetrators hoped to incite a race war.",1,1,1,1,2,Other Crime Type,1,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Black person,African American in Lubbock Texas,217,United States,,Neo-Nazi extremists,,,,,,The perpetrators believed that life would be better without Black people.  They hoped that their actions would initiate a race war that would incite others to kill Black people.,0,,,0,3,3,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,Sawed off shotgun,1,1,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"This is part of a multiple attack with 199410160012 and 199410160013.  All three incidents took place within a 20-25 minute period.  Roy Ray Martin, a skinhead, was a member of the South Bay Nazi Youth gang.  Coded as Doubt Terrorism Proper because there were some reports that the perpetrators might have been drunk and/or on drugs at the time of the incident.","""3 Accused of Race-War Shootings Face Trial,"" New York Times, November 6, 1995.","Jean Pagel, ""Lubbock Men Face Trial In Shooting of Black Pedestrians; Trio Tried to Start a Racial War By Firing on Blacks During Late-Night Rampage Last October, Federal Prosecutors Charge,"" Austin American-Statesman, November 6, 1995.","Jean Pagel, ""Gang Factor Raised in Murder of 3 Black Men,"" Austin American-Statesman, April 7, 1996.",Hewitt Project,-9,-9,0,-9,"199410160011, 199410160012, 199410160013",,,,,,,,,,,,,,,
1.99E+11,1994,10,16,,0,,217,United States,1,North America,Texas,Lubbock,33.577858,-101.854814,1,0,Martin Luther King Blvd.,"10/16/1994:  In a series of three related attacks, Roy Ray Martin, El Trevino Muniga, and Ricky Rivera Muniga lured Autry Morgan Vaughn Jr., an African American, to their car in Lubbock, Texas, United States and shot him.  Autry Morgan Vaughn Jr. was wounded in the jaw but survived.  The perpetrators hoped to incite a race war.",1,1,1,1,2,Other Crime Type,1,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Black person,African American in Lubbock Texas,217,United States,,Neo-Nazi extremists,,,,,,The perpetrators believed that life would be better without Black people.  They hoped that their actions would initiate a race war that would incite others to kill Black people.,0,,,0,3,3,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,Sawed off shotgun,0,0,0,1,1,0,0,,,,,0,,,,,,,0,,,,,,,,,"This is part of a multiple attack with 199410160011 and 199410160013.  All three incidents took place within a 20-25 minute period.  Roy Ray Martin, a skinhead, was a member of the South Bay Nazi Youth gang.  Coded as Doubt Terrorism Proper because there were some reports that the perpetrators might have been drunk and/or on drugs at the time of the incident.","""3 Accused of Race-War Shootings Face Trial,"" New York Times, November 6, 1995.","Jean Pagel, ""Lubbock Men Face Trial In Shooting of Black Pedestrians; Trio Tried to Start a Racial War By Firing on Blacks During Late-Night Rampage Last October, Federal Prosecutors Charge,"" Austin American-Statesman, November 6, 1995.","Jean Pagel, ""Gang Factor Raised in Murder of 3 Black Men,"" Austin American-Statesman, April 7, 1996.",Hewitt Project,-9,-9,0,-9,"199410160012, 199410160011, 199410160013",,,,,,,,,,,,,,,
1.99E+11,1994,10,16,,0,,217,United States,1,North America,Texas,Lubbock,33.577858,-101.854814,1,0,Martin Luther King Blvd.,"10/16/1994:  In a series of three related attacks, Roy Ray Martin, El Trevino Muniga, and Ricky Rivera Muniga lured Triellis Lee Stewart, an African American, to their car in Lubbock, Texas, United States and shot him.  Triellis Lee Stewart was shot in the hand and had a finger amputated.  The perpetrators hoped to incite a race war.",1,1,1,1,2,Other Crime Type,1,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Black person,African American in Lubbock Texas,217,United States,,Neo-Nazi extremists,,,,,,The perpetrators believed that life would be better without Black people.  They hoped that their actions would initiate a race war that would incite others to kill Black people.,0,,,0,3,3,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,Sawed off shotgun,0,0,0,1,1,0,0,,,,,0,,,,,,,0,,,,,,,,,"This is part of a multiple attack with 199410160011 and 199410160012.  All three incidents took place within a 20-25 minute period.  Roy Ray Martin, a skinhead, was a member of the South Bay Nazi Youth gang.  Coded as Doubt Terrorism Proper because there were some reports that the perpetrators might have been drunk and/or on drugs at the time of the incident.","""3 Accused of Race-War Shootings Face Trial,"" New York Times, November 6, 1995.","Jean Pagel, ""Lubbock Men Face Trial In Shooting of Black Pedestrians; Trio Tried to Start a Racial War By Firing on Blacks During Late-Night Rampage Last October, Federal Prosecutors Charge,"" Austin American-Statesman, November 6, 1995.","Jean Pagel, ""Gang Factor Raised in Murder of 3 Black Men,"" Austin American-Statesman, April 7, 1996.",Hewitt Project,-9,-9,0,-9,"199410160013, 199410160011, 199410160012",,,,,,,,,,,,,,,
